SequÍncia;Data Fato;Hora Fato;Grupo Fato;Tipo Enquadramento;Tipo Fato;Municipio Fato;Local Fato;Bairro;Quantidade VÌtimas;Idade VÌtima;Sexo VÌtima;Cor VÌtima
502177;04/09/2024;12:10:00;CRIMES;ESTUPRO;Consumado;SANTA ROSA;OUTROS;Cruzeiro;0;;;
504079;05/09/2024;13:00:00;CRIMES;ESTUPRO;Consumado;SALVADOR DO SUL;RESIDENCIA;linha sao francisco;1;17;Feminino;Branca
505583;06/09/2024;09:00:00;CRIMES;ESTUPRO;Consumado;MIRAGUAI;OUTROS;Portico;1;35;Feminino;IndÌgena
505878;06/09/2024;11:00:00;CRIMES;ESTUPRO;Consumado;PASSO FUNDO;RESIDENCIA;Vila Planaltina;1;37;Feminino;Branca
506106;06/09/2024;12:20:00;CRIMES;ESTUPRO;Consumado;SANTA MARIA;RESIDENCIA;PQ. PINHEIRO MACHADO;1;34;Feminino;Branca
506978;06/09/2024;19:00:00;CRIMES;ESTUPRO;Consumado;CACHOEIRA DO SUL;RESIDENCIA;Quinta da Boa Vista;1;58;Feminino;Branca
507791;07/09/2024;07:00:00;CRIMES;ESTUPRO;Consumado;CACHOEIRINHA;RESIDENCIA;Distrito Industrial;1;22;Feminino;Branca
508787;07/09/2024;19:00:00;CRIMES;ESTUPRO;Consumado;BENTO GONCALVES;RESIDENCIA;Centro;1;41;Feminino;Preta
509588;08/09/2024;05:20:00;CRIMES;ESTUPRO;Consumado;SAO VICENTE DO SUL;VIA PUBLICA;;1;65;Feminino;Branca
509715;08/09/2024;09:00:00;CRIMES;ESTUPRO;Consumado;COLINAS;RESIDENCIA;;0;;;
509776;08/09/2024;10:00:00;CRIMES;ESTUPRO;Consumado;SAPUCAIA DO SUL;RESIDENCIA;Camboim;1;47;Feminino;Branca
510230;08/09/2024;16:00:00;CRIMES;ESTUPRO;Consumado;SAO GABRIEL;HOSPITAIS/CLINICAS;Centro;1;44;Feminino;Branca
510705;08/09/2024;20:00:00;CRIMES;ESTUPRO;Consumado;SAO GABRIEL;OUTROS;Passo da Lagoa;1;36;Feminino;Sem informaÁ„o
510833;08/09/2024;21:00:00;CRIMES;ESTUPRO;Consumado;CHUI;RESIDENCIA;Uni„o;1;53;Feminino;Preta
510996;08/09/2024;23:00:00;CRIMES;ESTUPRO;Consumado;SAPUCAIA DO SUL;VIA PUBLICA;Primor;1;29;Feminino;Branca
511085;09/09/2024;00:15:00;CRIMES;ESTUPRO;Consumado;VALE DO SOL;VIA PUBLICA;Centro;1;15;Feminino;Branca
511628;09/09/2024;10:00:00;CRIMES;ESTUPRO;Consumado;NOVO HAMBURGO;ESTABELECIMENTO COMERCIAL;Rio Branco;1;42;Feminino;Branca
512061;09/09/2024;13:00:00;CRIMES;ESTUPRO;Consumado;SALVADOR DO SUL;RESIDENCIA;EstaÁ„o;1;14;Feminino;Branca
512234;09/09/2024;14:14:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;VIA PUBLICA;Centro HistÛrico;1;43;Feminino;Branca
515151;10/09/2024;19:30:00;CRIMES;ESTUPRO;Consumado;ENCRUZILHADA DO SUL;VIA PUBLICA;;1;23;Feminino;Branca
515259;10/09/2024;20:30:00;CRIMES;ESTUPRO;Consumado;CANOAS;ESTABELECIMENTO DIVERSAO;;1;16;Feminino;Branca
515362;10/09/2024;21:30:00;CRIMES;ESTUPRO;Consumado;GRAVATAI;VIA PUBLICA;S„o Vicente;1;23;Feminino;Preta
515619;11/09/2024;03:00:00;CRIMES;ESTUPRO;Consumado;PASSO FUNDO;OUTROS;;1;19;Feminino;Parda
515788;11/09/2024;08:00:00;CRIMES;ESTUPRO;Consumado;SAO GABRIEL;RESIDENCIA;CatuÁaba;1;65;Feminino;Branca
516968;11/09/2024;16:30:00;CRIMES;ESTUPRO;Consumado;TAPERA;VIA PUBLICA;;1;14;Feminino;Branca
517621;11/09/2024;23:00:00;CRIMES;ESTUPRO;Consumado;PELOTAS;RESIDENCIA;monte bonito;1;39;Masculino;Sem informaÁ„o
518558;12/09/2024;12:30:00;CRIMES;ESTUPRO;Consumado;SAO LEOPOLDO;RESIDENCIA;S„o Miguel;1;34;Feminino;Branca
518972;12/09/2024;16:10:00;CRIMES;ESTUPRO;Consumado;PASSO FUNDO;OUTROS;Boqueir„o;1;21;Feminino;Parda
519408;12/09/2024;20:00:00;CRIMES;ESTUPRO;Consumado;SAO LEOPOLDO;HOSPITAIS/CLINICAS;Fi„o;1;29;Feminino;Branca
520594;13/09/2024;13:40:00;CRIMES;ESTUPRO;Consumado;SAO GABRIEL;ESTABELECIMENTO DIVERSAO;;1;16;Feminino;Branca
520879;13/09/2024;16:00:00;CRIMES;ESTUPRO;Consumado;SANTA MARIA;VIA PUBLICA;Nossa Senhora do Perpetuo Socorro;1;16;Feminino;Branca
521653;14/09/2024;01:00:00;CRIMES;ESTUPRO;Consumado;VIAMAO;OUTROS;Santa CecÌlia;1;32;Feminino;Preta
522548;14/09/2024;15:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;;1;38;Feminino;Branca
522812;14/09/2024;18:00:00;CRIMES;ESTUPRO;Consumado;SAO LEOPOLDO;RESIDENCIA;S„o Miguel;1;35;Feminino;Branca
522917;14/09/2024;19:00:00;CRIMES;ESTUPRO;Consumado;CAXIAS DO SUL;RESIDENCIA;Nossa Senhora de F·tima;1;22;Feminino;Branca
523335;14/09/2024;23:50:00;CRIMES;ESTUPRO;Consumado;NAO-ME-TOQUE;OUTROS;Santo AntÙnio;1;17;Masculino;Branca
524005;15/09/2024;12:30:00;CRIMES;ESTUPRO;Consumado;CANGUCU;RESIDENCIA;Vila Nova;1;36;Feminino;Branca
524520;15/09/2024;18:30:00;CRIMES;ESTUPRO;Consumado;PAROBE;OUTROS;;1;14;Masculino;Branca
526261;16/09/2024;14:28:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Cidade Baixa;1;22;Feminino;Branca
530184;17/09/2024;22:00:00;CRIMES;ESTUPRO;Consumado;SAO SEPE;OUTROS;Hipica;1;20;Feminino;Parda
531062;18/09/2024;11:15:00;CRIMES;ESTUPRO;Consumado;SANTA MARIA;VIA PUBLICA;;1;18;Feminino;Branca
532519;18/09/2024;23:00:00;CRIMES;ESTUPRO;Consumado;CANOAS;OUTROS;Guajuviras;1;28;Feminino;Branca
532573;19/09/2024;00:01:00;CRIMES;ESTUPRO;Consumado;SANTA MARIA;RESIDENCIA;;1;32;Feminino;Branca
533095;19/09/2024;10:00:00;CRIMES;ESTUPRO;Consumado;PORTAO;RESIDENCIA;;1;66;Feminino;Branca
534051;19/09/2024;17:15:00;CRIMES;ESTUPRO;Consumado;RIO GRANDE;RESIDENCIA;Frederico Ernesto Buchholz;1;48;Feminino;Branca
534673;20/09/2024;00:01:00;CRIMES;ESTUPRO;Consumado;BARRA DO RIBEIRO;VIA PUBLICA;;1;47;Feminino;Branca
534874;20/09/2024;04:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;BelÈm Velho;1;57;Feminino;Branca
535070;20/09/2024;09:10:00;CRIMES;ESTUPRO;Consumado;GETULIO VARGAS;RESIDENCIA;Santo AndrÈ;1;29;Feminino;Parda
535456;20/09/2024;13:30:00;CRIMES;ESTUPRO;Consumado;CAXIAS DO SUL;OUTROS;Sanvitto;1;21;Feminino;Branca
536617;21/09/2024;01:50:00;CRIMES;ESTUPRO;Consumado;XANGRI-LA;RESIDENCIA;XANGRI-L¡;1;41;Feminino;Branca
537617;21/09/2024;16:45:00;CRIMES;ESTUPRO;Consumado;ROLANTE;RESIDENCIA;Rio Branco;1;37;Feminino;Branca
537745;21/09/2024;18:00:00;CRIMES;ESTUPRO;Consumado;NOVA HARTZ;RESIDENCIA;Liberdade;1;54;Feminino;Branca
538606;22/09/2024;04:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Vila ConceiÁ„o;1;56;Feminino;Branca
538636;22/09/2024;04:30:00;CRIMES;ESTUPRO;Consumado;LAJEADO;RESIDENCIA;centro;2;29;Feminino;Branca
538886;22/09/2024;10:30:00;CRIMES;ESTUPRO;Consumado;SAO LUIZ GONZAGA;RESIDENCIA;PEDREIRA;1;44;Feminino;Sem informaÁ„o
540025;22/09/2024;22:00:00;CRIMES;ESTUPRO;Consumado;BOM PRINCIPIO;HOSPITAIS/CLINICAS;;1;22;Feminino;Parda
542414;24/09/2024;02:00:00;CRIMES;ESTUPRO;Consumado;SANTA CRUZ DO SUL;RESIDENCIA;Dona Carlota;1;23;Feminino;Branca
542602;24/09/2024;08:00:00;CRIMES;ESTUPRO;Consumado;IBIRAIARAS;RESIDENCIA;;1;17;Feminino;Branca
542837;24/09/2024;10:00:00;CRIMES;ESTUPRO;Consumado;BALNEARIO PINHAL;VIA PUBLICA;Balne·rio Pinhal;1;27;Feminino;Branca
543510;24/09/2024;15:00:00;CRIMES;ESTUPRO;Consumado;VERANOPOLIS;OUTROS;Centro;1;14;Masculino;Branca
543631;24/09/2024;16:00:00;CRIMES;ESTUPRO;Consumado;VIAMAO;VIA PUBLICA;Santa CecÌlia;1;15;Feminino;Parda
543726;24/09/2024;16:30:00;CRIMES;ESTUPRO;Consumado;ALEGRETE;RESIDENCIA;piola;1;15;Feminino;Branca
543978;24/09/2024;18:30:00;CRIMES;ESTUPRO;Consumado;VIAMAO;VIA PUBLICA;Centro;2;20;Feminino;Preta
544411;24/09/2024;23:20:00;CRIMES;ESTUPRO;Consumado;SAO BORJA;VIA PUBLICA;;1;20;Feminino;Branca
544554;25/09/2024;03:40:00;CRIMES;ESTUPRO;Consumado;IBIRUBA;RESIDENCIA;;1;17;Feminino;Branca
544639;25/09/2024;07:00:00;CRIMES;ESTUPRO;Consumado;TRES COROAS;ETABELECIMENTO ENSINO;Vila Nova;1;14;Feminino;Branca
544703;25/09/2024;08:00:00;CRIMES;ESTUPRO;Consumado;SANTA MARIA;HOSPITAIS/CLINICAS;Nossa Senhora do Perpetuo Socorro;1;21;Feminino;Branca
546924;26/09/2024;08:30:00;CRIMES;ESTUPRO;Consumado;ALVORADA;HOSPITAIS/CLINICAS;Maring·;1;81;Feminino;Branca
548282;26/09/2024;20:30:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Cavalhada;1;31;Feminino;Branca
548616;27/09/2024;03:00:00;CRIMES;ESTUPRO;Consumado;ELDORADO DO SUL;VIA PUBLICA;Cidade Verde;1;44;Feminino;Branca
552064;28/09/2024;18:00:00;CRIMES;ESTUPRO;Consumado;ALVORADA;RESIDENCIA;SumarÈ;1;20;Feminino;Branca
552401;28/09/2024;21:00:00;CRIMES;ESTUPRO;Consumado;TRES COROAS;RESIDENCIA;;1;43;Feminino;Branca
552489;28/09/2024;22:00:00;CRIMES;ESTUPRO;Consumado;SANTANA DO LIVRAMENTO;VIA PUBLICA;;1;35;Feminino;Parda
552643;29/09/2024;00:01:00;CRIMES;ESTUPRO;Consumado;SANTA MARIA;RESIDENCIA;Pinheiro Machado;1;14;Feminino;Parda
552823;29/09/2024;03:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Rubem Berta;1;31;Feminino;Branca
553076;29/09/2024;09:00:00;CRIMES;ESTUPRO;Consumado;IBIRUBA;RESIDENCIA;Odila;1;15;Feminino;Branca
553534;29/09/2024;15:00:00;CRIMES;ESTUPRO;Consumado;GARIBALDI;RESIDENCIA;Santa Terezinha;1;73;Feminino;Branca
554496;29/09/2024;22:00:00;CRIMES;ESTUPRO;Consumado;CANOAS;RESIDENCIA;NiterÛi;1;25;Feminino;Branca
555577;30/09/2024;12:00:00;CRIMES;ESTUPRO;Consumado;CAMPO BOM;RESIDENCIA;Cohab Leste;1;16;Feminino;Branca
557731;01/10/2024;10:30:00;CRIMES;ESTUPRO;Consumado;ARROIO DO MEIO;RESIDENCIA;PALMAS;1;56;Masculino;Branca
558279;01/10/2024;14:30:00;CRIMES;ESTUPRO;Consumado;BAGE;RESIDENCIA;CENTRO;2;18;Masculino;Branca
558486;01/10/2024;16:00:00;CRIMES;ESTUPRO;Consumado;SEVERIANO DE ALMEIDA;RESIDENCIA;;1;18;Feminino;Branca
558690;01/10/2024;17:30:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;OUTROS;Cristo Redentor;1;24;Feminino;Branca
559302;02/10/2024;01:25:11;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;OUTROS;PETROPOLIS;1;49;Feminino;Sem informaÁ„o
559875;02/10/2024;11:00:00;CRIMES;ESTUPRO;Consumado;QUARAI;RESIDENCIA;;1;42;Feminino;Branca
560431;02/10/2024;15:00:00;CRIMES;ESTUPRO;Consumado;GRAVATAI;RESIDENCIA;Parque do Itatiaia;1;17;Feminino;Branca
561578;03/10/2024;08:00:00;CRIMES;ESTUPRO;Consumado;GRAVATAI;RESIDENCIA;S„o JerÙnimo;2;53;Masculino;Branca
563504;03/10/2024;23:00:00;CRIMES;ESTUPRO;Consumado;SAO GABRIEL;VIA PUBLICA;S„o Luiz;1;25;Feminino;Branca
563553;04/10/2024;00:01:00;CRIMES;ESTUPRO;Consumado;GRAVATAI;OUTROS;Parque dos Anjos;1;41;Feminino;Branca
565242;04/10/2024;18:00:00;CRIMES;ESTUPRO;Consumado;MARCELINO RAMOS;RESIDENCIA;Centro;1;55;Masculino;Branca
566102;05/10/2024;04:00:00;CRIMES;ESTUPRO;Consumado;VIAMAO;RESIDENCIA;SÌtio S„o JosÈ;1;23;Feminino;Branca
566381;05/10/2024;10:00:00;CRIMES;ESTUPRO;Consumado;VISTA ALEGRE;RESIDENCIA;;1;17;Feminino;Parda
567482;05/10/2024;20:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;VIA PUBLICA;Jardim Carvalho;1;15;Feminino;Branca
569308;06/10/2024;15:30:00;CRIMES;ESTUPRO;Consumado;ERECHIM;RESIDENCIA;Aeroporto;1;31;Feminino;Parda
569588;06/10/2024;17:00:00;CRIMES;ESTUPRO;Consumado;ESTEIO;RESIDENCIA;OlÌmpica;1;32;Feminino;Branca
569932;06/10/2024;19:30:00;CRIMES;ESTUPRO;Consumado;MARIANA PIMENTEL;VIA PUBLICA;Centro;1;50;Feminino;Branca
569995;06/10/2024;20:00:00;CRIMES;ESTUPRO;Consumado;NOVA SANTA RITA;OUTROS;;1;45;Feminino;Preta
570326;06/10/2024;22:00:00;CRIMES;ESTUPRO;Consumado;CARAZINHO;RESIDENCIA;Princesa;1;54;Feminino;Branca
570696;07/10/2024;02:00:00;CRIMES;ESTUPRO;Consumado;BAGE;RESIDENCIA;Tarum„;1;14;Feminino;Branca
571748;07/10/2024;13:30:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;GlÛria;1;46;Feminino;Branca
572561;07/10/2024;19:40:00;CRIMES;ESTUPRO;Consumado;CACAPAVA DO SUL;ESTABELECIMENTO COMERCIAL;;1;18;Feminino;Preta
574129;08/10/2024;15:00:00;CRIMES;ESTUPRO;Consumado;VIAMAO;OUTROS;Santo Onofre;1;14;Feminino;Branca
574725;08/10/2024;20:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Jardim Itu;1;15;Feminino;Branca
575121;09/10/2024;03:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Santa Tereza;1;16;Feminino;Parda
575233;09/10/2024;07:45:00;CRIMES;ESTUPRO;Consumado;SOLEDADE;RESIDENCIA;;1;15;Feminino;Parda
575876;09/10/2024;12:00:00;CRIMES;ESTUPRO;Consumado;CACHOEIRINHA;RESIDENCIA;COHAB;1;50;Feminino;Branca
576936;09/10/2024;22:00:00;CRIMES;ESTUPRO;Consumado;ENCRUZILHADA DO SUL;RESIDENCIA;;1;39;Feminino;Branca
578086;10/10/2024;13:00:00;CRIMES;ESTUPRO;Consumado;FAXINAL DO SOTURNO;RESIDENCIA;VILA MEDIANEIRA;1;26;Feminino;Parda
579427;11/10/2024;04:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;S„o Sebasti„o;1;43;Feminino;Branca
580304;11/10/2024;14:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Cidade Baixa;1;55;Feminino;Branca
581747;12/10/2024;08:30:00;CRIMES;ESTUPRO;Consumado;IGREJINHA;VIA PUBLICA;Figueira;1;16;Feminino;Parda
581999;12/10/2024;11:30:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Santo AntÙnio;1;32;Feminino;Branca
582537;12/10/2024;17:30:00;CRIMES;ESTUPRO;Consumado;ARROIO DO TIGRE;ESTABELECIMENTO DIVERSAO;interior;1;14;Feminino;Branca
583612;13/10/2024;09:00:00;CRIMES;ESTUPRO;Consumado;RIO GRANDE;OUTROS;Cassino;1;28;Feminino;Branca
584062;13/10/2024;15:00:00;CRIMES;ESTUPRO;Consumado;TIRADENTES DO SUL;OUTROS;;1;17;Feminino;Branca
584603;13/10/2024;20:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;VIA PUBLICA;S„o Geraldo;1;25;Feminino;Branca
584782;13/10/2024;21:30:00;CRIMES;ESTUPRO;Consumado;JAGUARI;ESTABELECIMENTO COMERCIAL;Consolata;1;40;Feminino;Branca
585048;14/10/2024;00:50:00;CRIMES;ESTUPRO;Consumado;ERECHIM;VIA PUBLICA;Centro;1;31;Feminino;Branca
586989;14/10/2024;21:00:00;CRIMES;ESTUPRO;Consumado;AGUDO;RESIDENCIA;centro;1;19;Feminino;Branca
588033;15/10/2024;12:30:00;CRIMES;ESTUPRO;Consumado;PASSO FUNDO;ESTABELECIMENTO COMERCIAL;Industrial Paulo Rossato;1;22;Feminino;Branca
588331;15/10/2024;15:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Cavalhada;1;49;Feminino;Branca
588643;15/10/2024;17:00:00;CRIMES;ESTUPRO;Consumado;CANOAS;RESIDENCIA;Igara;1;23;Feminino;Branca
590026;16/10/2024;11:53:00;CRIMES;ESTUPRO;Consumado;SANTA MARIA;OUTROS;;1;41;Feminino;Branca
590443;16/10/2024;14:52:00;CRIMES;ESTUPRO;Consumado;FAXINAL DO SOTURNO;OUTROS;;1;14;Feminino;Sem informaÁ„o
592601;17/10/2024;14:10:00;CRIMES;ESTUPRO;Consumado;SAO LEOPOLDO;RESIDENCIA;Loteamento Parque Recreio;1;14;Feminino;Parda
593572;17/10/2024;23:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;OUTROS;Centro HistÛrico;1;29;Feminino;Branca
595105;18/10/2024;15:40:00;CRIMES;ESTUPRO;Consumado;SANTA MARIA;RESIDENCIA;Passo D'areia;1;39;Feminino;Branca
595110;18/10/2024;15:40:00;CRIMES;ESTUPRO;Consumado;BENTO GONCALVES;OUTROS;Progresso;1;55;Feminino;Sem informaÁ„o
595648;18/10/2024;19:30:00;CRIMES;ESTUPRO;Consumado;GUAIBA;RESIDENCIA;Jardim Iolanda;2;31;Feminino;Branca
595800;18/10/2024;21:00:00;CRIMES;ESTUPRO;Consumado;CRUZ ALTA;OUTROS;-;1;33;Feminino;Branca
596522;19/10/2024;10:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Centro HistÛrico;1;23;Feminino;Preta
597137;19/10/2024;16:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;OUTROS;;1;35;Feminino;Branca
598213;20/10/2024;05:00:00;CRIMES;ESTUPRO;Consumado;GLORINHA;OUTROS;;1;21;Feminino;Branca
599320;20/10/2024;19:00:00;CRIMES;ESTUPRO;Consumado;VIAMAO;VIA PUBLICA;Jardim Krahe;1;44;Feminino;Branca
599843;20/10/2024;23:45:00;CRIMES;ESTUPRO;Consumado;VIAMAO;RESIDENCIA;KRAE;1;44;Feminino;Branca
599855;21/10/2024;00:01:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Restinga;1;34;Feminino;Branca
600070;21/10/2024;07:00:00;CRIMES;ESTUPRO;Consumado;BENTO GONCALVES;RESIDENCIA;Cidade Alta;1;41;Feminino;Branca
600270;21/10/2024;08:30:00;CRIMES;ESTUPRO;Consumado;CAMAQUA;RESIDENCIA;;1;29;Feminino;Branca
600431;21/10/2024;10:00:00;CRIMES;ESTUPRO;Consumado;SAO JOSE DOS AUSENTES;OUTROS;Centro;1;12;Feminino;Branca
600758;21/10/2024;12:00:00;CRIMES;ESTUPRO;Consumado;BENTO GONCALVES;RESIDENCIA;Cidade Alta;1;52;Feminino;Branca
600897;21/10/2024;13:00:00;CRIMES;ESTUPRO;Consumado;RIO GRANDE;OUTROS;Vila Juncao;1;28;Feminino;Parda
601777;21/10/2024;19:47:00;CRIMES;ESTUPRO;Consumado;PORTO XAVIER;VIA PUBLICA;;1;20;Feminino;Branca
602046;21/10/2024;23:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Santana;1;47;Feminino;Branca
602176;22/10/2024;02:00:00;CRIMES;ESTUPRO;Consumado;GRAVATAI;OUTROS;BarnabÈ;1;49;Masculino;Branca
603193;22/10/2024;14:00:00;CRIMES;ESTUPRO;Consumado;SAPUCAIA DO SUL;RESIDENCIA;vargas;1;38;Masculino;Branca
604397;23/10/2024;05:30:00;CRIMES;ESTUPRO;Consumado;ALVORADA;RESIDENCIA;Aparecida;1;21;Feminino;Preta
605274;23/10/2024;14:00:00;CRIMES;ESTUPRO;Consumado;GRAVATAI;OUTROS;Morada do Vale I;1;25;Feminino;Branca
606163;23/10/2024;21:00:00;CRIMES;ESTUPRO;Consumado;PELOTAS;VIA PUBLICA;Centro;1;62;Feminino;Branca
606221;23/10/2024;22:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Medianeira;0;;;
606406;24/10/2024;02:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Cristal;1;29;Feminino;Preta
606810;24/10/2024;10:00:00;CRIMES;ESTUPRO;Consumado;RIO GRANDE;OUTROS;Castelo Branco;0;;;
609643;25/10/2024;16:00:00;CRIMES;ESTUPRO;Consumado;SAPUCAIA DO SUL;RESIDENCIA;;1;14;Masculino;Branca
610637;26/10/2024;03:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;VIA PUBLICA;Rubem Berta;1;21;Feminino;Branca
610705;26/10/2024;04:00:00;CRIMES;ESTUPRO;Consumado;CAPAO DA CANOA;RESIDENCIA;Praia do Barco;1;14;Feminino;Parda
611732;26/10/2024;18:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Farrapos;1;38;Feminino;Branca
612428;27/10/2024;02:00:00;CRIMES;ESTUPRO;Consumado;BENTO GONCALVES;ESTABELECIMENTO DIVERSAO;Cidade Alta;1;19;Feminino;Branca
615536;28/10/2024;16:00:00;CRIMES;ESTUPRO;Consumado;SANTIAGO;OUTROS;;1;17;Feminino;Branca
616190;28/10/2024;22:00:00;CRIMES;ESTUPRO;Consumado;VIAMAO;OUTROS;Lomba do Pinheiro;1;14;Feminino;Branca
616755;29/10/2024;10:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Floresta;1;19;;Branca
618429;30/10/2024;00:15:00;CRIMES;ESTUPRO;Consumado;VIAMAO;RESIDENCIA;Jardim Viamar;1;42;Feminino;Sem informaÁ„o
618999;30/10/2024;10:00:00;CRIMES;ESTUPRO;Consumado;URUGUAIANA;RESIDENCIA;Santana;1;40;Feminino;Branca
619260;30/10/2024;12:00:00;CRIMES;ESTUPRO;Consumado;PASSO FUNDO;RESIDENCIA;Vila Planaltina;1;14;Feminino;Parda
619765;30/10/2024;15:30:00;CRIMES;ESTUPRO;Consumado;RIO PARDO;VIA PUBLICA;Fortaleza;1;18;Feminino;Preta
619863;30/10/2024;16:00:00;CRIMES;ESTUPRO;Consumado;ALVORADA;RESIDENCIA;Piratini;1;14;Feminino;Branca
620453;30/10/2024;21:30:00;CRIMES;ESTUPRO;Consumado;SAO JOSE DO HERVAL;VIA PUBLICA;;1;22;Masculino;Parda
621802;31/10/2024;15:58:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;OUTROS;Cavalhada;1;44;Feminino;Branca
622093;31/10/2024;18:15:00;CRIMES;ESTUPRO;Consumado;CRUZ ALTA;RESIDENCIA;Brum I;1;63;Feminino;Branca
622635;01/11/2024;01:00:00;CRIMES;ESTUPRO;Consumado;SANTO ANGELO;RESIDENCIA;S„o Carlos;1;24;Feminino;Branca
622712;01/11/2024;03:30:00;CRIMES;ESTUPRO;Consumado;CAXIAS DO SUL;OUTROS;Desvio Rizzo;1;38;Masculino;Branca
622719;01/11/2024;04:00:00;CRIMES;ESTUPRO;Consumado;SAO LEOPOLDO;VIA PUBLICA;;1;23;Masculino;Branca
622720;01/11/2024;04:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;VIA PUBLICA;IndependÍncia;1;46;Feminino;Branca
622732;01/11/2024;04:30:00;CRIMES;ESTUPRO;Consumado;SAO LEOPOLDO;OUTROS;Boa Vista;1;27;Feminino;Sem informaÁ„o
622894;01/11/2024;08:00:00;CRIMES;ESTUPRO;Consumado;RIO GRANDE;RESIDENCIA;Cassino;1;35;Feminino;Branca
623686;01/11/2024;14:30:00;CRIMES;ESTUPRO;Consumado;SANTO ANTONIO DA PATRULHA;OUTROS;Costa da Miraguaia;1;15;Feminino;Branca
623760;01/11/2024;15:00:00;CRIMES;ESTUPRO;Consumado;SANTO ANTONIO DA PATRULHA;RESIDENCIA;PASSO DAS MO«AS;1;15;Feminino;Branca
624048;01/11/2024;17:30:00;CRIMES;ESTUPRO;Consumado;GRAVATAI;VIA PUBLICA;Bom Sucesso;1;49;Feminino;Branca
624792;02/11/2024;02:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Jardim Itu;1;41;Feminino;Branca
625214;02/11/2024;10:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Sarandi;1;40;Feminino;Branca
625747;02/11/2024;16:00:00;CRIMES;ESTUPRO;Consumado;GUAIBA;RESIDENCIA;Pedras Brancas;1;12;Feminino;Parda
626476;03/11/2024;00:05:00;CRIMES;ESTUPRO;Consumado;CONSTANTINA;OUTROS;Centro;1;50;Feminino;Parda
626721;03/11/2024;05:30:00;CRIMES;ESTUPRO;Consumado;GUAIBA;RESIDENCIA;Colina;1;36;Masculino;Branca
626905;03/11/2024;09:49:00;CRIMES;ESTUPRO;Consumado;CAPELA DE SANTANA;RESIDENCIA;Bairro Imigrantes;2;18;Feminino;Branca
626980;03/11/2024;10:30:00;CRIMES;ESTUPRO;Consumado;MONTENEGRO;OUTROS;Ferrovi·rio;1;15;Feminino;Branca
628667;04/11/2024;09:00:00;CRIMES;ESTUPRO;Consumado;ARROIO DO TIGRE;RESIDENCIA;interior;1;14;Masculino;Branca
630276;04/11/2024;20:00:00;CRIMES;ESTUPRO;Consumado;CANGUCU;RESIDENCIA;Tri‚ngulo;1;14;Feminino;Branca
632573;05/11/2024;20:00:00;CRIMES;ESTUPRO;Consumado;MARAU;OUTROS;centro;1;16;Feminino;Parda
632729;05/11/2024;22:30:00;CRIMES;ESTUPRO;Consumado;CACAPAVA DO SUL;RESIDENCIA;;1;14;Feminino;Branca
634716;06/11/2024;20:00:00;CRIMES;ESTUPRO;Consumado;CRUZ ALTA;RESIDENCIA;Vila Toribio Verissimo;1;15;Feminino;Branca
