SequÍncia;Data Fato;Hora Fato;Grupo Fato;Tipo Enquadramento;Tipo Fato;Municipio Fato;Local Fato;Bairro;Quantidade VÌtimas;Idade VÌtima;Sexo VÌtima;Cor VÌtima
278033;05/05/2024;12:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VENANCIO AIRES;RESIDENCIA;Coronel Brito;1;4;Feminino;Branca
278166;05/05/2024;14:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAPUCAIA DO SUL;RESIDENCIA;Fazenda dos Prazeres;1;10;Masculino;Branca
278318;05/05/2024;16:20:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;FLORES DA CUNHA;RESIDENCIA;;1;12;Feminino;Branca
278513;05/05/2024;19:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CARAZINHO;RESIDENCIA;Alvorada;1;12;Feminino;Branca
278639;05/05/2024;20:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CANOAS;RESIDENCIA;Est‚ncia Velha;1;11;Masculino;Branca
278741;05/05/2024;21:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;DOM PEDRO DE ALCANTARA;RESIDENCIA;Arroio dos Mengue;1;8;Feminino;Branca
279190;06/05/2024;08:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;TAPERA;RESIDENCIA;Semin·rio;1;13;Feminino;Branca
279227;06/05/2024;09:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PELOTAS;RESIDENCIA;Barragem;1;8;Feminino;Parda
279239;06/05/2024;09:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CANOAS;RESIDENCIA;Mato Grande;1;10;Feminino;Branca
279633;06/05/2024;14:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ENTRE IJUIS;RESIDENCIA;;1;11;Feminino;Parda
279732;06/05/2024;15:46:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTAO;RESIDENCIA;Centro;1;6;Feminino;Branca
279831;06/05/2024;18:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;VIA PUBLICA;S„o JosÈ;1;14;Feminino;Preta
280014;06/05/2024;22:40:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;NOVO HAMBURGO;OUTROS;RondÙnia;1;10;Feminino;Parda
280177;07/05/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CANOAS;OUTROS;S„o JosÈ;1;10;Feminino;Preta
280213;07/05/2024;09:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO SEPE;RESIDENCIA;;0;;;
280217;07/05/2024;09:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;BENTO GONCALVES;RESIDENCIA;Fenavinho;1;9;Feminino;Parda
280287;07/05/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;Sarandi;1;6;Feminino;Branca
280480;07/05/2024;14:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;URUGUAIANA;OUTROS;Tabajara Brites;1;12;Feminino;Branca
